ProductKey,CustomerKey,SalesOrderNumber,ProductName,OrderQuantity,Price,OrderDate,
581,18721,SO55174,"Road-350-W Yellow, 42",1,1700.99,28/03/2013,
491,18721,SO55174,"Short-Sleeve Classic Jersey, XL",1,53.99,28/03/2013,
359,11764,SO55175,"Mountain-200 Black, 38",1,2294.99,28/03/2013,
478,11764,SO55175,Mountain Bottle Cage,1,9.99,28/03/2013,
477,11764,SO55175,Water Bottle - 30 oz.,1,4.99,28/03/2013,
222,11764,SO55175,"Sport-100 Helmet, Blue",1,34.99,28/03/2013,
353,11892,SO55176,"Mountain-200 Silver, 38",1,2319.99,28/03/2013,
477,11892,SO55176,Water Bottle - 30 oz.,1,4.99,28/03/2013,
478,11892,SO55176,Mountain Bottle Cage,1,9.99,28/03/2013,
605,16340,SO55177,"Road-750 Black, 48",1,539.99,28/03/2013,
477,16340,SO55177,Water Bottle - 30 oz.,1,4.99,28/03/2013,
479,16340,SO55177,Road Bottle Cage,1,8.99,28/03/2013,
487,16340,SO55177,Hydration Pack - 70 oz.,1,54.99,28/03/2013,
576,24135,SO55178,"Touring-1000 Blue, 60",1,2384.07,28/03/2013,
214,24135,SO55178,"Sport-100 Helmet, Red",1,34.99,28/03/2013,
378,18491,SO55179,"Road-250 Black, 52",1,2443.35,29/03/2013,
217,18491,SO55179,"Sport-100 Helmet, Black",1,34.99,29/03/2013,
535,11362,SO55180,LL Mountain Tire,1,24.99,29/03/2013,
480,11362,SO55180,Patch Kit/8 Patches,1,2.29,29/03/2013,
529,15236,SO55181,Road Tire Tube,1,3.99,29/03/2013,
225,15236,SO55181,AWC Logo Cap,1,8.99,29/03/2013,
539,15236,SO55181,ML Road Tire,1,24.99,29/03/2013,
536,17238,SO55182,ML Mountain Tire,1,29.99,29/03/2013,
471,17238,SO55182,"Classic Vest, S",1,63.5,29/03/2013,
536,16168,SO55183,ML Mountain Tire,1,29.99,29/03/2013,
528,16168,SO55183,Mountain Tire Tube,1,4.99,29/03/2013,
480,16168,SO55183,Patch Kit/8 Patches,1,2.29,29/03/2013,
484,16168,SO55183,Bike Wash - Dissolver,1,7.95,29/03/2013,
485,18712,SO55184,Fender Set - Mountain,1,21.98,29/03/2013,
231,12249,SO55185,"Long-Sleeve Logo Jersey, M",1,49.99,29/03/2013,
225,17325,SO55186,AWC Logo Cap,1,8.99,29/03/2013,
596,14925,SO55187,"Mountain-500 Black, 40",1,539.99,29/03/2013,
372,27924,SO55188,"Road-250 Red, 58",1,2443.35,29/03/2013,
540,27924,SO55188,HL Road Tire,1,32.6,29/03/2013,
237,27924,SO55188,"Long-Sleeve Logo Jersey, XL",1,49.99,29/03/2013,
471,11153,SO55189,"Classic Vest, S",1,63.5,29/03/2013,
529,11153,SO55189,Road Tire Tube,1,3.99,29/03/2013,
529,11253,SO55190,Road Tire Tube,1,3.99,29/03/2013,
217,11253,SO55190,"Sport-100 Helmet, Black",1,34.99,29/03/2013,
231,11253,SO55190,"Long-Sleeve Logo Jersey, M",1,49.99,29/03/2013,
529,11177,SO55191,Road Tire Tube,1,3.99,29/03/2013,
480,11177,SO55191,Patch Kit/8 Patches,1,2.29,29/03/2013,
539,28991,SO55192,ML Road Tire,1,24.99,29/03/2013,
529,28991,SO55192,Road Tire Tube,1,3.99,29/03/2013,
222,28991,SO55192,"Sport-100 Helmet, Blue",1,34.99,29/03/2013,
539,11215,SO55193,ML Road Tire,1,24.99,29/03/2013,
228,11215,SO55193,"Long-Sleeve Logo Jersey, S",1,49.99,29/03/2013,
467,11215,SO55193,"Half-Finger Gloves, L",1,24.49,29/03/2013,
529,15816,SO55194,Road Tire Tube,1,3.99,29/03/2013,
540,15816,SO55194,HL Road Tire,1,32.6,29/03/2013,
528,17387,SO55195,Mountain Tire Tube,1,4.99,29/03/2013,
536,17387,SO55195,ML Mountain Tire,1,29.99,29/03/2013,
480,17387,SO55195,Patch Kit/8 Patches,1,2.29,29/03/2013,
477,20513,SO55196,Water Bottle - 30 oz.,1,4.99,29/03/2013,
478,20513,SO55196,Mountain Bottle Cage,1,9.99,29/03/2013,
467,20513,SO55196,"Half-Finger Gloves, L",1,24.49,29/03/2013,
214,20513,SO55196,"Sport-100 Helmet, Red",1,34.99,29/03/2013,
477,12363,SO55197,Water Bottle - 30 oz.,1,4.99,29/03/2013,
478,12363,SO55197,Mountain Bottle Cage,1,9.99,29/03/2013,
217,12363,SO55197,"Sport-100 Helmet, Black",1,34.99,29/03/2013,
225,19881,SO55198,AWC Logo Cap,1,8.99,29/03/2013,
476,19881,SO55198,"Women's Mountain Shorts, L",1,69.99,29/03/2013,
478,20766,SO55199,Mountain Bottle Cage,1,9.99,29/03/2013,
477,20766,SO55199,Water Bottle - 30 oz.,1,4.99,29/03/2013,
478,20520,SO55200,Mountain Bottle Cage,1,9.99,29/03/2013,
477,20520,SO55200,Water Bottle - 30 oz.,1,4.99,29/03/2013,
477,18574,SO55201,Water Bottle - 30 oz.,1,4.99,29/03/2013,
217,18574,SO55201,"Sport-100 Helmet, Black",1,34.99,29/03/2013,
477,23879,SO55202,Water Bottle - 30 oz.,1,4.99,29/03/2013,
222,23879,SO55202,"Sport-100 Helmet, Blue",1,34.99,29/03/2013,
467,23879,SO55202,"Half-Finger Gloves, L",1,24.49,29/03/2013,
528,15871,SO55203,Mountain Tire Tube,1,4.99,29/03/2013,
217,15871,SO55203,"Sport-100 Helmet, Black",1,34.99,29/03/2013,
528,23591,SO55204,Mountain Tire Tube,1,4.99,29/03/2013,
480,23591,SO55204,Patch Kit/8 Patches,1,2.29,29/03/2013,
528,19870,SO55205,Mountain Tire Tube,1,4.99,29/03/2013,
222,19870,SO55205,"Sport-100 Helmet, Blue",1,34.99,29/03/2013,
485,16306,SO55206,Fender Set - Mountain,1,21.98,29/03/2013,
535,20596,SO55207,LL Mountain Tire,1,24.99,29/03/2013,
528,20596,SO55207,Mountain Tire Tube,1,4.99,29/03/2013,
480,20596,SO55207,Patch Kit/8 Patches,1,2.29,29/03/2013,
536,17721,SO55208,ML Mountain Tire,1,29.99,29/03/2013,
528,17721,SO55208,Mountain Tire Tube,1,4.99,29/03/2013,
217,17721,SO55208,"Sport-100 Helmet, Black",1,34.99,29/03/2013,
477,17104,SO55209,Water Bottle - 30 oz.,1,4.99,29/03/2013,
538,25516,SO55210,LL Road Tire,1,21.49,29/03/2013,
477,21845,SO55211,Water Bottle - 30 oz.,1,4.99,29/03/2013,
541,11392,SO55212,Touring Tire,1,28.99,29/03/2013,
538,12309,SO55213,LL Road Tire,1,21.49,29/03/2013,
480,12309,SO55213,Patch Kit/8 Patches,1,2.29,29/03/2013,
530,15701,SO55214,Touring Tire Tube,1,4.99,29/03/2013,
480,15701,SO55214,Patch Kit/8 Patches,1,2.29,29/03/2013,
537,11153,SO55215,HL Mountain Tire,1,35,29/03/2013,
528,11153,SO55215,Mountain Tire Tube,1,4.99,29/03/2013,
480,11153,SO55215,Patch Kit/8 Patches,1,2.29,29/03/2013,
537,12185,SO55216,HL Mountain Tire,1,35,29/03/2013,
528,12185,SO55216,Mountain Tire Tube,1,4.99,29/03/2013,
480,12185,SO55216,Patch Kit/8 Patches,1,2.29,29/03/2013,
537,11890,SO55217,HL Mountain Tire,1,35,29/03/2013,
528,11890,SO55217,Mountain Tire Tube,1,4.99,29/03/2013,
485,11890,SO55217,Fender Set - Mountain,1,21.98,29/03/2013,
481,11890,SO55217,"Racing Socks, M",1,8.99,29/03/2013,
485,12951,SO55218,Fender Set - Mountain,1,21.98,29/03/2013,
225,12951,SO55218,AWC Logo Cap,1,8.99,29/03/2013,
374,20324,SO55219,"Road-250 Black, 44",1,2443.35,29/03/2013,
529,20324,SO55219,Road Tire Tube,1,3.99,29/03/2013,
540,20324,SO55219,HL Road Tire,1,32.6,29/03/2013,
472,20324,SO55219,"Classic Vest, M",1,63.5,29/03/2013,
357,12193,SO55220,"Mountain-200 Silver, 46",1,2319.99,29/03/2013,
537,12193,SO55220,HL Mountain Tire,1,35,29/03/2013,
528,12193,SO55220,Mountain Tire Tube,1,4.99,29/03/2013,
214,12193,SO55220,"Sport-100 Helmet, Red",1,34.99,29/03/2013,
572,14157,SO55221,"Touring-3000 Yellow, 62",1,742.35,29/03/2013,
217,14157,SO55221,"Sport-100 Helmet, Black",1,34.99,29/03/2013,
582,18703,SO55222,"Road-350-W Yellow, 44",1,1700.99,29/03/2013,
217,18703,SO55222,"Sport-100 Helmet, Black",1,34.99,29/03/2013,
605,20821,SO55223,"Road-750 Black, 48",1,539.99,29/03/2013,
574,28928,SO55224,"Touring-1000 Blue, 50",1,2384.07,29/03/2013,
222,28928,SO55224,"Sport-100 Helmet, Blue",1,34.99,29/03/2013,
491,28928,SO55224,"Short-Sleeve Classic Jersey, XL",1,53.99,29/03/2013,
380,16743,SO55225,"Road-250 Black, 58",1,2443.35,29/03/2013,
479,16743,SO55225,Road Bottle Cage,1,8.99,29/03/2013,
477,16743,SO55225,Water Bottle - 30 oz.,1,4.99,29/03/2013,
222,16743,SO55225,"Sport-100 Helmet, Blue",1,34.99,29/03/2013,
378,18909,SO55226,"Road-250 Black, 52",1,2443.35,29/03/2013,
477,18909,SO55226,Water Bottle - 30 oz.,1,4.99,29/03/2013,
479,18909,SO55226,Road Bottle Cage,1,8.99,29/03/2013,
598,15830,SO55227,"Mountain-500 Black, 44",1,539.99,29/03/2013,
477,15830,SO55227,Water Bottle - 30 oz.,1,4.99,29/03/2013,
478,15830,SO55227,Mountain Bottle Cage,1,9.99,29/03/2013,
491,15830,SO55227,"Short-Sleeve Classic Jersey, XL",1,53.99,29/03/2013,
355,11896,SO55228,"Mountain-200 Silver, 42",1,2319.99,29/03/2013,
485,11896,SO55228,Fender Set - Mountain,1,21.98,29/03/2013,
605,21653,SO55229,"Road-750 Black, 48",1,539.99,29/03/2013,
479,21653,SO55229,Road Bottle Cage,1,8.99,29/03/2013,
477,21653,SO55229,Water Bottle - 30 oz.,1,4.99,29/03/2013,
217,21653,SO55229,"Sport-100 Helmet, Black",1,34.99,29/03/2013,
605,21791,SO55230,"Road-750 Black, 48",1,539.99,29/03/2013,
217,21791,SO55230,"Sport-100 Helmet, Black",1,34.99,29/03/2013,
386,19716,SO55231,"Road-550-W Yellow, 42",1,1120.49,29/03/2013,
217,19716,SO55231,"Sport-100 Helmet, Black",1,34.99,29/03/2013,
573,25702,SO55232,"Touring-1000 Blue, 46",1,2384.07,29/03/2013,
217,25702,SO55232,"Sport-100 Helmet, Black",1,34.99,29/03/2013,
390,23571,SO55332,"Road-550-W Yellow, 48",1,1120.49,30/03/2013,
359,12640,SO55333,"Mountain-200 Black, 38",1,2294.99,30/03/2013,
478,12640,SO55333,Mountain Bottle Cage,1,9.99,30/03/2013,
477,12640,SO55333,Water Bottle - 30 oz.,1,4.99,30/03/2013,
537,21220,SO55334,HL Mountain Tire,1,35,30/03/2013,
528,21220,SO55334,Mountain Tire Tube,1,4.99,30/03/2013,
222,21220,SO55334,"Sport-100 Helmet, Blue",1,34.99,30/03/2013,
478,11458,SO55335,Mountain Bottle Cage,1,9.99,30/03/2013,
477,11458,SO55335,Water Bottle - 30 oz.,1,4.99,30/03/2013,
225,11458,SO55335,AWC Logo Cap,1,8.99,30/03/2013,
237,14232,SO55336,"Long-Sleeve Logo Jersey, XL",1,49.99,30/03/2013,
463,11758,SO55337,"Half-Finger Gloves, S",1,24.49,30/03/2013,
228,14061,SO55338,"Long-Sleeve Logo Jersey, S",1,49.99,30/03/2013,
541,19604,SO55339,Touring Tire,1,28.99,30/03/2013,
530,19604,SO55339,Touring Tire Tube,1,4.99,30/03/2013,
487,19604,SO55339,Hydration Pack - 70 oz.,1,54.99,30/03/2013,
225,19604,SO55339,AWC Logo Cap,1,8.99,30/03/2013,
231,19604,SO55339,"Long-Sleeve Logo Jersey, M",1,49.99,30/03/2013,
541,19625,SO55340,Touring Tire,1,28.99,30/03/2013,
598,14930,SO55341,"Mountain-500 Black, 44",1,539.99,30/03/2013,
530,11287,SO55342,Touring Tire Tube,1,4.99,30/03/2013,
480,11287,SO55342,Patch Kit/8 Patches,1,2.29,30/03/2013,
484,11287,SO55342,Bike Wash - Dissolver,1,7.95,30/03/2013,
538,28054,SO55343,LL Road Tire,1,21.49,30/03/2013,
529,28054,SO55343,Road Tire Tube,1,3.99,30/03/2013,
535,25005,SO55344,LL Mountain Tire,1,24.99,30/03/2013,
528,25005,SO55344,Mountain Tire Tube,1,4.99,30/03/2013,
217,25005,SO55344,"Sport-100 Helmet, Black",1,34.99,30/03/2013,
529,24944,SO55345,Road Tire Tube,1,3.99,30/03/2013,
540,24944,SO55345,HL Road Tire,1,32.6,30/03/2013,
217,24944,SO55345,"Sport-100 Helmet, Black",1,34.99,30/03/2013,
488,24944,SO55345,"Short-Sleeve Classic Jersey, S",1,53.99,30/03/2013,
535,26688,SO55346,LL Mountain Tire,1,24.99,30/03/2013,
528,26688,SO55346,Mountain Tire Tube,1,4.99,30/03/2013,
217,26688,SO55346,"Sport-100 Helmet, Black",1,34.99,30/03/2013,
540,25065,SO55347,HL Road Tire,1,32.6,30/03/2013,
529,25065,SO55347,Road Tire Tube,1,3.99,30/03/2013,
214,25065,SO55347,"Sport-100 Helmet, Red",1,34.99,30/03/2013,
478,21307,SO55348,Mountain Bottle Cage,1,9.99,30/03/2013,
477,21307,SO55348,Water Bottle - 30 oz.,1,4.99,30/03/2013,
225,21307,SO55348,AWC Logo Cap,1,8.99,30/03/2013,
476,19880,SO55349,"Women's Mountain Shorts, L",1,69.99,30/03/2013,
474,28600,SO55350,"Women's Mountain Shorts, S",1,69.99,30/03/2013,
234,28600,SO55350,"Long-Sleeve Logo Jersey, L",1,49.99,30/03/2013,
477,17693,SO55351,Water Bottle - 30 oz.,1,4.99,30/03/2013,
225,17693,SO55351,AWC Logo Cap,1,8.99,30/03/2013,
528,15307,SO55352,Mountain Tire Tube,1,4.99,30/03/2013,
222,15307,SO55352,"Sport-100 Helmet, Blue",1,34.99,30/03/2013,
485,18637,SO55353,Fender Set - Mountain,1,21.98,30/03/2013,
478,18637,SO55353,Mountain Bottle Cage,1,9.99,30/03/2013,
477,18637,SO55353,Water Bottle - 30 oz.,1,4.99,30/03/2013,
487,18637,SO55353,Hydration Pack - 70 oz.,1,54.99,30/03/2013,
536,20594,SO55354,ML Mountain Tire,1,29.99,30/03/2013,
528,20594,SO55354,Mountain Tire Tube,1,4.99,30/03/2013,
484,20594,SO55354,Bike Wash - Dissolver,1,7.95,30/03/2013,
485,12838,SO55355,Fender Set - Mountain,1,21.98,30/03/2013,
478,12838,SO55355,Mountain Bottle Cage,1,9.99,30/03/2013,
477,12838,SO55355,Water Bottle - 30 oz.,1,4.99,30/03/2013,
539,19929,SO55356,ML Road Tire,1,24.99,30/03/2013,
529,19929,SO55356,Road Tire Tube,1,3.99,30/03/2013,
214,19929,SO55356,"Sport-100 Helmet, Red",1,34.99,30/03/2013,
477,23976,SO55357,Water Bottle - 30 oz.,1,4.99,30/03/2013,
477,23966,SO55358,Water Bottle - 30 oz.,1,4.99,30/03/2013,
465,23966,SO55358,"Half-Finger Gloves, M",1,24.49,30/03/2013,
477,19252,SO55359,Water Bottle - 30 oz.,1,4.99,30/03/2013,
487,19252,SO55359,Hydration Pack - 70 oz.,1,54.99,30/03/2013,
214,19252,SO55359,"Sport-100 Helmet, Red",1,34.99,30/03/2013,
538,26894,SO55360,LL Road Tire,1,21.49,30/03/2013,
480,26894,SO55360,Patch Kit/8 Patches,1,2.29,30/03/2013,
528,20949,SO55361,Mountain Tire Tube,1,4.99,30/03/2013,
536,20949,SO55361,ML Mountain Tire,1,29.99,30/03/2013,
483,20949,SO55361,Hitch Rack - 4-Bike,1,120,30/03/2013,
530,28543,SO55362,Touring Tire Tube,1,4.99,30/03/2013,
541,28543,SO55362,Touring Tire,1,28.99,30/03/2013,
234,28543,SO55362,"Long-Sleeve Logo Jersey, L",1,49.99,30/03/2013,
463,28543,SO55362,"Half-Finger Gloves, S",1,24.49,30/03/2013,
541,20731,SO55363,Touring Tire,1,28.99,30/03/2013,
530,20731,SO55363,Touring Tire Tube,1,4.99,30/03/2013,
479,20731,SO55363,Road Bottle Cage,1,8.99,30/03/2013,
529,12465,SO55364,Road Tire Tube,1,3.99,30/03/2013,
538,12465,SO55364,LL Road Tire,1,21.49,30/03/2013,
484,12465,SO55364,Bike Wash - Dissolver,1,7.95,30/03/2013,
530,25638,SO55365,Touring Tire Tube,1,4.99,30/03/2013,
214,25638,SO55365,"Sport-100 Helmet, Red",1,34.99,30/03/2013,
530,13788,SO55366,Touring Tire Tube,1,4.99,30/03/2013,
541,13788,SO55366,Touring Tire,1,28.99,30/03/2013,
530,17642,SO55367,Touring Tire Tube,1,4.99,30/03/2013,
479,17642,SO55367,Road Bottle Cage,1,8.99,30/03/2013,
477,17642,SO55367,Water Bottle - 30 oz.,1,4.99,30/03/2013,
225,17642,SO55367,AWC Logo Cap,1,8.99,30/03/2013,
485,12896,SO55368,Fender Set - Mountain,1,21.98,30/03/2013,
478,12896,SO55368,Mountain Bottle Cage,1,9.99,30/03/2013,
477,12896,SO55368,Water Bottle - 30 oz.,1,4.99,30/03/2013,
484,12896,SO55368,Bike Wash - Dissolver,1,7.95,30/03/2013,
537,12433,SO55369,HL Mountain Tire,1,35,30/03/2013,
528,12433,SO55369,Mountain Tire Tube,1,4.99,30/03/2013,
217,12433,SO55369,"Sport-100 Helmet, Black",1,34.99,30/03/2013,
479,11566,SO55370,Road Bottle Cage,1,8.99,30/03/2013,
477,11566,SO55370,Water Bottle - 30 oz.,1,4.99,30/03/2013,
582,14131,SO55371,"Road-350-W Yellow, 44",1,1700.99,30/03/2013,
217,14131,SO55371,"Sport-100 Helmet, Black",1,34.99,30/03/2013,
563,29179,SO55372,"Touring-1000 Yellow, 54",1,2384.07,30/03/2013,
225,29179,SO55372,AWC Logo Cap,1,8.99,30/03/2013,
568,28846,SO55373,"Touring-3000 Yellow, 44",1,742.35,30/03/2013,
361,12341,SO55374,"Mountain-200 Black, 42",1,2294.99,30/03/2013,
577,25384,SO55375,"Touring-2000 Blue, 46",1,1214.85,30/03/2013,
217,25384,SO55375,"Sport-100 Helmet, Black",1,34.99,30/03/2013,
560,25382,SO55376,"Touring-2000 Blue, 60",1,1214.85,30/03/2013,
530,25382,SO55376,Touring Tire Tube,1,4.99,30/03/2013,
541,25382,SO55376,Touring Tire,1,28.99,30/03/2013,
214,25382,SO55376,"Sport-100 Helmet, Red",1,34.99,30/03/2013,
604,22885,SO55377,"Road-750 Black, 44",1,539.99,30/03/2013,
479,22885,SO55377,Road Bottle Cage,1,8.99,30/03/2013,
390,20062,SO55378,"Road-550-W Yellow, 48",1,1120.49,30/03/2013,
222,20062,SO55378,"Sport-100 Helmet, Blue",1,34.99,30/03/2013,
228,20062,SO55378,"Long-Sleeve Logo Jersey, S",1,49.99,30/03/2013,
225,20062,SO55378,AWC Logo Cap,1,8.99,30/03/2013,
605,11484,SO55379,"Road-750 Black, 48",1,539.99,30/03/2013,
479,11484,SO55379,Road Bottle Cage,1,8.99,30/03/2013,
605,26222,SO55380,"Road-750 Black, 48",1,539.99,30/03/2013,
538,26222,SO55380,LL Road Tire,1,21.49,30/03/2013,
605,21090,SO55381,"Road-750 Black, 48",1,539.99,30/03/2013,
479,21090,SO55381,Road Bottle Cage,1,8.99,30/03/2013,
561,15626,SO55382,"Touring-1000 Yellow, 46",1,2384.07,30/03/2013,
479,15626,SO55382,Road Bottle Cage,1,8.99,30/03/2013,
477,15626,SO55382,Water Bottle - 30 oz.,1,4.99,30/03/2013,
467,15626,SO55382,"Half-Finger Gloves, L",1,24.49,30/03/2013,
574,15357,SO55383,"Touring-1000 Blue, 50",1,2384.07,30/03/2013,
217,15357,SO55383,"Sport-100 Helmet, Black",1,34.99,30/03/2013,
357,12637,SO55384,"Mountain-200 Silver, 46",1,2319.99,31/03/2013,
485,12637,SO55384,Fender Set - Mountain,1,21.98,31/03/2013,
214,12637,SO55384,"Sport-100 Helmet, Red",1,34.99,31/03/2013,
477,11331,SO55385,Water Bottle - 30 oz.,1,4.99,31/03/2013,
479,11331,SO55385,Road Bottle Cage,1,8.99,31/03/2013,
490,11331,SO55385,"Short-Sleeve Classic Jersey, L",1,53.99,31/03/2013,
535,12345,SO55386,LL Mountain Tire,1,24.99,31/03/2013,
528,12345,SO55386,Mountain Tire Tube,1,4.99,31/03/2013,
480,12345,SO55386,Patch Kit/8 Patches,1,2.29,31/03/2013,
484,12345,SO55386,Bike Wash - Dissolver,1,7.95,31/03/2013,
539,15603,SO55387,ML Road Tire,1,24.99,31/03/2013,
528,16679,SO55388,Mountain Tire Tube,1,4.99,31/03/2013,
536,16679,SO55388,ML Mountain Tire,1,29.99,31/03/2013,
539,15807,SO55389,ML Road Tire,1,24.99,31/03/2013,
537,22208,SO55390,HL Mountain Tire,1,35,31/03/2013,
528,22208,SO55390,Mountain Tire Tube,1,4.99,31/03/2013,
480,22208,SO55390,Patch Kit/8 Patches,1,2.29,31/03/2013,
528,22844,SO55391,Mountain Tire Tube,1,4.99,31/03/2013,
537,22844,SO55391,HL Mountain Tire,1,35,31/03/2013,
491,17063,SO55392,"Short-Sleeve Classic Jersey, XL",1,53.99,31/03/2013,
225,17063,SO55392,AWC Logo Cap,1,8.99,31/03/2013,
217,15186,SO55393,"Sport-100 Helmet, Black",1,34.99,31/03/2013,
467,15186,SO55393,"Half-Finger Gloves, L",1,24.49,31/03/2013,
463,11760,SO55394,"Half-Finger Gloves, S",1,24.49,31/03/2013,
581,17742,SO55395,"Road-350-W Yellow, 42",1,1700.99,31/03/2013,
491,17742,SO55395,"Short-Sleeve Classic Jersey, XL",1,53.99,31/03/2013,
581,15700,SO55396,"Road-350-W Yellow, 42",1,1700.99,31/03/2013,
222,15700,SO55396,"Sport-100 Helmet, Blue",1,34.99,31/03/2013,
359,12314,SO55397,"Mountain-200 Black, 38",1,2294.99,31/03/2013,
485,12314,SO55397,Fender Set - Mountain,1,21.98,31/03/2013,
214,12314,SO55397,"Sport-100 Helmet, Red",1,34.99,31/03/2013,
600,17743,SO55398,"Mountain-500 Black, 52",1,539.99,31/03/2013,
485,17743,SO55398,Fender Set - Mountain,1,21.98,31/03/2013,
228,17743,SO55398,"Long-Sleeve Logo Jersey, S",1,49.99,31/03/2013,
590,15652,SO55399,"Mountain-400-W Silver, 46",1,769.49,31/03/2013,
528,15652,SO55399,Mountain Tire Tube,1,4.99,31/03/2013,
536,15652,SO55399,ML Mountain Tire,1,29.99,31/03/2013,
529,11255,SO55400,Road Tire Tube,1,3.99,31/03/2013,
214,11255,SO55400,"Sport-100 Helmet, Red",1,34.99,31/03/2013,
237,11631,SO55401,"Long-Sleeve Logo Jersey, XL",1,49.99,31/03/2013,
529,26792,SO55402,Road Tire Tube,1,3.99,31/03/2013,
538,26792,SO55402,LL Road Tire,1,21.49,31/03/2013,
486,26792,SO55402,All-Purpose Bike Stand,1,159,31/03/2013,
535,26054,SO55403,LL Mountain Tire,1,24.99,31/03/2013,
540,24933,SO55404,HL Road Tire,1,32.6,31/03/2013,
540,14353,SO55405,HL Road Tire,1,32.6,31/03/2013,
529,14353,SO55405,Road Tire Tube,1,3.99,31/03/2013,
480,14353,SO55405,Patch Kit/8 Patches,1,2.29,31/03/2013,
540,24395,SO55406,HL Road Tire,1,32.6,31/03/2013,
529,24395,SO55406,Road Tire Tube,1,3.99,31/03/2013,
535,26102,SO55407,LL Mountain Tire,1,24.99,31/03/2013,
480,26102,SO55407,Patch Kit/8 Patches,1,2.29,31/03/2013,
483,26102,SO55407,Hitch Rack - 4-Bike,1,120,31/03/2013,
536,23678,SO55408,ML Mountain Tire,1,29.99,31/03/2013,
536,23862,SO55409,ML Mountain Tire,1,29.99,31/03/2013,
528,23862,SO55409,Mountain Tire Tube,1,4.99,31/03/2013,
222,23862,SO55409,"Sport-100 Helmet, Blue",1,34.99,31/03/2013,
536,22035,SO55410,ML Mountain Tire,1,29.99,31/03/2013,
528,22035,SO55410,Mountain Tire Tube,1,4.99,31/03/2013,
214,22035,SO55410,"Sport-100 Helmet, Red",1,34.99,31/03/2013,
478,22034,SO55411,Mountain Bottle Cage,1,9.99,31/03/2013,
477,22034,SO55411,Water Bottle - 30 oz.,1,4.99,31/03/2013,
478,21775,SO55412,Mountain Bottle Cage,1,9.99,31/03/2013,
477,21775,SO55412,Water Bottle - 30 oz.,1,4.99,31/03/2013,
487,21775,SO55412,Hydration Pack - 70 oz.,1,54.99,31/03/2013,
478,16331,SO55413,Mountain Bottle Cage,1,9.99,31/03/2013,
477,16331,SO55413,Water Bottle - 30 oz.,1,4.99,31/03/2013,
214,16331,SO55413,"Sport-100 Helmet, Red",1,34.99,31/03/2013,
477,16992,SO55414,Water Bottle - 30 oz.,1,4.99,31/03/2013,
528,16214,SO55415,Mountain Tire Tube,1,4.99,31/03/2013,
480,16214,SO55415,Patch Kit/8 Patches,1,2.29,31/03/2013,
484,16214,SO55415,Bike Wash - Dissolver,1,7.95,31/03/2013,
528,14469,SO55416,Mountain Tire Tube,1,4.99,31/03/2013,
222,14469,SO55416,"Sport-100 Helmet, Blue",1,34.99,31/03/2013,
465,14469,SO55416,"Half-Finger Gloves, M",1,24.49,31/03/2013,
485,13373,SO55417,Fender Set - Mountain,1,21.98,31/03/2013,
478,13373,SO55417,Mountain Bottle Cage,1,9.99,31/03/2013,
477,13373,SO55417,Water Bottle - 30 oz.,1,4.99,31/03/2013,
217,13373,SO55417,"Sport-100 Helmet, Black",1,34.99,31/03/2013,
528,17110,SO55418,Mountain Tire Tube,1,4.99,31/03/2013,
480,17110,SO55418,Patch Kit/8 Patches,1,2.29,31/03/2013,
536,19345,SO55419,ML Mountain Tire,1,29.99,31/03/2013,
528,19345,SO55419,Mountain Tire Tube,1,4.99,31/03/2013,
217,19345,SO55419,"Sport-100 Helmet, Black",1,34.99,31/03/2013,
537,14974,SO55420,HL Mountain Tire,1,35,31/03/2013,
528,14974,SO55420,Mountain Tire Tube,1,4.99,31/03/2013,
539,19369,SO55421,ML Road Tire,1,24.99,31/03/2013,
529,19369,SO55421,Road Tire Tube,1,3.99,31/03/2013,
217,19369,SO55421,"Sport-100 Helmet, Black",1,34.99,31/03/2013,
536,20871,SO55422,ML Mountain Tire,1,29.99,31/03/2013,
528,20871,SO55422,Mountain Tire Tube,1,4.99,31/03/2013,
225,20871,SO55422,AWC Logo Cap,1,8.99,31/03/2013,
214,20871,SO55422,"Sport-100 Helmet, Red",1,34.99,31/03/2013,
529,23228,SO55423,Road Tire Tube,1,3.99,31/03/2013,
234,23228,SO55423,"Long-Sleeve Logo Jersey, L",1,49.99,31/03/2013,
225,23228,SO55423,AWC Logo Cap,1,8.99,31/03/2013,
529,27152,SO55424,Road Tire Tube,1,3.99,31/03/2013,
222,27152,SO55424,"Sport-100 Helmet, Blue",1,34.99,31/03/2013,
477,24154,SO55425,Water Bottle - 30 oz.,1,4.99,31/03/2013,
463,24154,SO55425,"Half-Finger Gloves, S",1,24.49,31/03/2013,
529,27957,SO55426,Road Tire Tube,1,3.99,31/03/2013,
480,27957,SO55426,Patch Kit/8 Patches,1,2.29,31/03/2013,
541,23773,SO55427,Touring Tire,1,28.99,31/03/2013,
530,23773,SO55427,Touring Tire Tube,1,4.99,31/03/2013,
487,23773,SO55427,Hydration Pack - 70 oz.,1,54.99,31/03/2013,
537,11520,SO55428,HL Mountain Tire,1,35,31/03/2013,
528,11520,SO55428,Mountain Tire Tube,1,4.99,31/03/2013,
214,11520,SO55428,"Sport-100 Helmet, Red",1,34.99,31/03/2013,
537,11698,SO55429,HL Mountain Tire,1,35,31/03/2013,
537,11226,SO55430,HL Mountain Tire,1,35,31/03/2013,
